,road_link_id,time_period,volume,travel_time
t409,2,t409,802.0880611111111,7.248240386843374
t410,2,t410,802.0880611111111,7.248240387029276
t411,2,t411,802.0880611111111,7.248240387206105
t412,2,t412,802.0880611111111,7.248240387374302
t413,2,t413,802.0880611111111,7.248240387534288
t414,2,t414,802.0880611111111,7.248240387686469
t415,2,t415,802.0880611111111,7.2482403878312205
t416,2,t416,802.0880611111111,7.248240387968908
t417,2,t417,802.0880611111111,7.248240388099874
t418,2,t418,802.0880611111111,7.248240388224449
t419,2,t419,802.0880611111111,7.248240388342942
t420,2,t420,802.0880611111111,7.248240388455652
t421,2,t421,802.0880611111111,7.248240388562861
t422,2,t422,802.0880611111111,7.248240388664838
t423,2,t423,802.0880611111111,7.248240388761837
t424,2,t424,802.0880611111111,7.2482403888541045
t425,2,t425,802.0880611111111,7.248240388941865
t426,2,t426,802.0880611111111,7.248240389025344
t427,2,t427,802.0880611111111,7.248240389104749
t428,2,t428,802.0880611111111,7.248240389180277
t429,2,t429,802.0880611111111,7.24824038925212
t430,2,t430,802.0880611111111,7.248240389320457
t431,2,t431,802.0880611111111,7.2482403893854555
t432,2,t432,802.0880611111111,7.248240389447283
t433,2,t433,802.0880611111111,7.248240389506094
t434,2,t434,802.0880611111111,7.248240389562034
t435,2,t435,802.0880611111111,7.248240389615245
t436,2,t436,802.0880611111111,7.248240389665855
t437,2,t437,802.0880611111111,7.248240389714
t438,2,t438,802.0880611111111,7.248240389759789
t439,2,t439,802.0880611111111,7.24824038980335
t440,2,t440,802.0880611111111,7.24824038984478
t441,2,t441,802.0880611111111,7.248240389884187
t442,2,t442,802.0880611111111,7.2482403899216745
t443,2,t443,802.0880611111111,7.248240389957332
t444,2,t444,802.0880611111111,7.248240389991248
t445,2,t445,802.0880611111111,7.248240390023508
t446,2,t446,802.0880611111111,7.248240390054194
t447,2,t447,802.0880611111111,7.2482403900833825
t448,2,t448,802.0880611111111,7.248240390111145
t449,2,t449,802.0880611111111,7.248240390137556
t450,2,t450,802.0880611111111,7.248240390162675
t451,2,t451,802.0880611111111,7.248240390186568
t452,2,t452,802.0880611111111,7.248240390209296
t453,2,t453,802.0880611111111,7.248240390230914
t454,2,t454,802.0880611111111,7.248240390251476
t455,2,t455,802.0880611111111,7.248240390271038
t456,2,t456,802.0880611111111,7.2482403902896415
t457,2,t457,802.0880611111111,7.248240390307338
t458,2,t458,802.0880611111111,7.248240390324171
t459,2,t459,802.0880611111111,7.248240390340182
t460,2,t460,802.0880611111111,7.248240390355413
t461,2,t461,802.0880611111111,7.248240390369899
t462,2,t462,802.0880611111111,7.24824039038368
t463,2,t463,802.0880611111111,7.248240390396785
t464,2,t464,802.0880611111111,7.2482403904092525
t465,2,t465,802.0880611111111,7.248240390421111
t466,2,t466,802.0880611111111,7.248240390432391
t467,2,t467,802.0880611111111,7.2482403904431205
t468,2,t468,802.0880611111111,7.248240390453327
t469,2,t469,802.0880611111111,7.2482403904630335
t470,2,t470,802.0880611111111,7.24824039047227
t471,2,t471,802.0880611111111,7.248240390481049
t472,2,t472,802.0880611111111,7.2482403904894035
t473,2,t473,802.0880611111111,7.248240390497353
t474,2,t474,802.0880611111111,7.248240390504912
t475,2,t475,802.0880611111111,7.248240390512101
t476,2,t476,802.0880611111111,7.24824039051894
t477,2,t477,802.0880611111111,7.248240390525445
t478,2,t478,802.0880611111111,7.248240390531633
t479,2,t479,802.0880611111111,7.248240390537518
t480,2,t480,802.0880611111111,7.248240390543116
t481,2,t481,802.0880611111111,7.248240390548442
t482,2,t482,802.0880611111111,7.248240390553506
t483,2,t483,802.0880611111111,7.248240390558325
t484,2,t484,802.0880611111111,7.248240390562908
t485,2,t485,802.0880611111111,7.2482403905672665
t486,2,t486,802.0880611111111,7.248240390571414
t487,2,t487,802.0880611111111,7.248240390575357
t488,2,t488,802.0880611111111,7.248240390579109
t489,2,t489,802.0880611111111,7.248240390582678
t490,2,t490,802.0880611111111,7.248240390586072
t491,2,t491,802.0880611111111,7.248240390589301
t492,2,t492,802.0880611111111,7.248240390592373
t493,2,t493,802.0880611111111,7.248240390595293
t494,2,t494,802.0880611111111,7.2482403905980695
t495,2,t495,802.0880611111111,7.248240390600715
t496,2,t496,802.0880611111111,7.248240390603229
t497,2,t497,802.0880611111111,7.248240390605619
t498,2,t498,802.0880611111111,7.248240390607894
t499,2,t499,802.0880611111111,7.248240390610056
t500,2,t500,802.0880611111111,7.248240390612117
t501,2,t501,802.0880611111111,7.248240390614072
t502,2,t502,802.0880611111111,7.248240390615934
t503,2,t503,802.0880611111111,7.248240390617706
t504,2,t504,802.0880611111111,7.24824039061939
t505,2,t505,802.0880611111111,7.2482403906209925
t506,2,t506,802.0880611111111,7.248240390622517
t507,2,t507,802.0880611111111,7.248240390623967
t508,2,t508,802.0880611111111,7.248240390625345
t509,2,t509,802.0880611111111,7.248240390626658
t510,2,t510,802.0880611111111,7.248240390627904
t511,2,t511,802.0880611111111,7.248240390629093
t512,2,t512,802.0880611111111,7.24824039063022
t513,2,t513,802.0880611111111,7.248240390631296
t514,2,t514,802.0880611111111,7.248240390632317
t515,2,t515,802.0880611111111,7.248240390633288
t516,2,t516,802.0880611111111,7.248240390634213
t517,2,t517,802.0880611111111,7.248240390635089
t518,2,t518,802.0880611111111,7.248240390635927
t519,2,t519,802.0880611111111,7.24824039063672
t520,2,t520,802.0880611111111,7.248240390637479
t521,2,t521,802.0880611111111,7.248240390638199
t522,2,t522,802.0880611111111,7.248240390638883
t523,2,t523,802.0880611111111,7.248240390639533
t524,2,t524,802.0880611111111,7.248240390640153
t525,2,t525,802.0880611111111,7.248240390640741
t526,2,t526,802.0880611111111,7.248240390641302
t527,2,t527,802.0880611111111,7.2482403906418345
t528,2,t528,802.0880611111111,7.2482403906423425
t529,2,t529,802.0880611111111,7.248240390642825
t530,2,t530,802.0880611111111,7.248240390643282
t531,2,t531,802.0880611111111,7.24824039064372
t532,2,t532,802.0880611111111,7.248240390644136
t533,2,t533,802.0880611111111,7.248240390644529
t534,2,t534,802.0880611111111,7.248240390644904
t535,2,t535,802.0880611111111,7.248240390645261
t536,2,t536,802.0880611111111,7.248240390645601
t537,2,t537,802.0880611111111,7.248240390645924
t538,2,t538,802.0880611111111,7.248240390646231
t539,2,t539,802.0880611111111,7.248240390646523
t540,2,t540,802.0880611111111,7.248240390646803
t541,2,t541,802.0880611111111,7.2482403906470685
t542,2,t542,802.0880611111111,7.248240390647317
t543,2,t543,802.0880611111111,7.248240390647557
t544,2,t544,802.0880611111111,7.248240390647785
t545,2,t545,802.0880611111111,7.248240390648001
t546,2,t546,802.0880611111111,7.248240390648208
t547,2,t547,802.0880611111111,7.248240390648403
t548,2,t548,802.0880611111111,7.248240390648591
t549,2,t549,802.0880611111111,7.248240390648767
t550,2,t550,802.0880611111111,7.2482403906489346
t551,2,t551,802.0880611111111,7.248240390649095
t552,2,t552,802.0880611111111,7.24824039064925
t553,2,t553,802.0880611111111,7.248240390649394
t554,2,t554,802.0880611111111,7.248240390649531
t555,2,t555,802.0880611111111,7.248240390649662
t556,2,t556,802.0880611111111,7.248240390649789
t557,2,t557,802.0880611111111,7.248240390649907
t558,2,t558,802.0880611111111,7.248240390650021
t559,2,t559,802.0880611111111,7.248240390650127
t560,2,t560,802.0880611111111,7.2482403906502295
t561,2,t561,802.0880611111111,7.248240390650327
t562,2,t562,802.0880611111111,7.248240390650419
t563,2,t563,802.0880611111111,7.248240390650507
t564,2,t564,802.0880611111111,7.248240390650593
t565,2,t565,802.0880611111111,7.248240390650668
t566,2,t566,802.0880611111111,7.248240390650747
t567,2,t567,802.0880611111111,7.248240390650818
t568,2,t568,802.0880611111111,7.248240390650887
t569,2,t569,802.0880611111111,7.2482403906509525
t570,2,t570,802.0880611111111,7.248240390651014
t571,2,t571,802.0880611111111,7.248240390651074
t572,2,t572,802.0880611111111,7.248240390651131
t573,2,t573,802.0880611111111,7.248240390651183
t574,2,t574,802.0880611111111,7.248240390651232
t575,2,t575,802.0880611111111,7.248240390651281
t576,2,t576,802.0880611111111,7.248240390651326
t577,2,t577,802.0880611111111,7.24824039065137
t578,2,t578,802.0880611111111,7.248240390651412
t579,2,t579,802.0880611111111,7.248240390651452
t580,2,t580,802.0880611111111,7.248240390651489
t581,2,t581,802.0880611111111,7.248240390651525
t582,2,t582,802.0880611111111,7.248240390651558
t583,2,t583,802.0880611111111,7.248240390651591
t584,2,t584,802.0880611111111,7.248240390651623
t585,2,t585,802.0880611111111,7.2482403906516515
t586,2,t586,802.0880611111111,7.24824039065168
t587,2,t587,802.0880611111111,7.248240390651705
t588,2,t588,802.0880611111111,7.248240390651731
t589,2,t589,802.0880611111111,7.248240390651756
t590,2,t590,802.0880611111111,7.248240390651778
t591,2,t591,802.0880611111111,7.2482403906518
t592,2,t592,802.0880611111111,7.2482403906518185
t593,2,t593,802.0880611111111,7.248240390651841
t594,2,t594,802.0880611111111,7.248240390651858
t595,2,t595,802.0880611111111,7.248240390651875
t596,2,t596,802.0880611111111,7.248240390651892
t597,2,t597,802.0880611111111,7.248240390651909
t598,2,t598,802.0880611111111,7.248240390651924
t599,2,t599,802.0880611111111,7.248240390651938
t600,2,t600,802.0880611111111,7.248240390651953
t601,2,t601,802.0880611111111,7.248240390651965
t602,2,t602,802.0880611111111,7.2482403906519774
t603,2,t603,802.0880611111111,7.248240390651991
t604,2,t604,802.0880611111111,7.248240390652001
t605,2,t605,802.0880611111111,7.248240390652011
t606,2,t606,802.0880611111111,7.248240390652023
t607,2,t607,802.0880611111111,7.248240390652033
t608,2,t608,802.0880611111111,7.248240390652042
t609,2,t609,802.0880611111111,7.248240390652049
t610,2,t610,802.0880611111111,7.248240390652059
t611,2,t611,802.0880611111111,7.248240390652065
t612,2,t612,802.0880611111111,7.248240390652074
t613,2,t613,802.0880611111111,7.248240390652081
t614,2,t614,802.0880611111111,7.248240390652088
t615,2,t615,802.0880611111111,7.248240390652095
t616,2,t616,802.0880611111111,7.2482403906521
t617,2,t617,802.0880611111111,7.248240390652108
t618,2,t618,802.0880611111111,7.248240390652113
t619,2,t619,802.0880611111111,7.248240390652118
t620,2,t620,802.0880611111111,7.248240390652122
t621,2,t621,802.0880611111111,7.248240390652128
t622,2,t622,802.0880611111111,7.248240390652131
t623,2,t623,802.0880611111111,7.248240390652136
t624,2,t624,802.0880611111111,7.24824039065214
t625,2,t625,802.0880611111111,7.248240390652144
t626,2,t626,802.0880611111111,7.248240390652148
t627,2,t627,802.0880611111111,7.2482403906521515
t628,2,t628,802.0880611111111,7.248240390652156
t629,2,t629,802.0880611111111,7.248240390652159
t630,2,t630,802.0880611111111,7.24824039065216
t631,2,t631,802.0880611111111,7.248240390652165
t632,2,t632,802.0880611111111,7.248240390652168
t633,2,t633,802.0880611111111,7.24824039065217
t634,2,t634,802.0880611111111,7.248240390652173
t635,2,t635,802.0880611111111,7.248240390652176
t636,2,t636,802.0880611111111,7.248240390652179
t637,2,t637,802.0880611111111,7.248240390652181
t638,2,t638,802.0880611111111,7.248240390652182
t639,2,t639,802.0880611111111,7.2482403906521835
t640,2,t640,802.0880611111111,7.248240390652185
t641,2,t641,802.0880611111111,7.248240390652186
t642,2,t642,802.0880611111111,7.248240390652189
t643,2,t643,802.0880611111111,7.248240390652189
t644,2,t644,802.0880611111111,7.248240390652192
t645,2,t645,802.0880611111111,7.248240390652192
t646,2,t646,802.0880611111111,7.248240390652193
t647,2,t647,802.0880611111111,7.248240390652195
t648,2,t648,802.0880611111111,7.248240390652197
t649,2,t649,802.0880611111111,7.248240390652198
t650,2,t650,802.0880611111111,7.2482403906521995
t651,2,t651,802.0880611111111,7.2482403906521995
t652,2,t652,802.0880611111111,7.248240390652201
t653,2,t653,802.0880611111111,7.248240390652202
t654,2,t654,802.0880611111111,7.248240390652202
t655,2,t655,802.0880611111111,7.248240390652204
t656,2,t656,802.0880611111111,7.248240390652204
t657,2,t657,802.0880611111111,7.248240390652206
t658,2,t658,802.0880611111111,7.248240390652207
t659,2,t659,802.0880611111111,7.248240390652207
t660,2,t660,802.0880611111111,7.248240390652208
t661,2,t661,802.0880611111111,7.248240390652208
t662,2,t662,802.0880611111111,7.248240390652209
t663,2,t663,802.0880611111111,7.248240390652209
t664,2,t664,802.0880611111111,7.248240390652209
t665,2,t665,802.0880611111111,7.248240390652209
t666,2,t666,802.0880611111111,7.248240390652211
t667,2,t667,802.0880611111111,7.248240390652211
t668,2,t668,802.0880611111111,7.248240390652213
t669,2,t669,802.0880611111111,7.248240390652213
t670,2,t670,802.0880611111111,7.248240390652213
t671,2,t671,802.0880611111111,7.248240390652213
t672,2,t672,802.0880611111111,7.248240390652213
t673,2,t673,802.0880611111111,7.248240390652213
t674,2,t674,802.0880611111111,7.248240390652214
t675,2,t675,802.0880611111111,7.248240390652214
t676,2,t676,802.0880611111111,7.248240390652214
t677,2,t677,802.0880611111111,7.2482403906522155
t678,2,t678,802.0880611111111,7.2482403906522155
t679,2,t679,802.0880611111111,7.2482403906522155
t680,2,t680,802.0880611111111,7.2482403906522155
t681,2,t681,802.0880611111111,7.248240390652217
t682,2,t682,802.0880611111111,7.248240390652217
t683,2,t683,802.0880611111111,7.248240390652217
t684,2,t684,802.0880611111111,7.248240390652217
t685,2,t685,802.0880611111111,7.248240390652217
t686,2,t686,802.0880611111111,7.248240390652217
t687,2,t687,802.0880611111111,7.248240390652218
t688,2,t688,802.0880611111111,7.248240390652218
t689,2,t689,802.0880611111111,7.248240390652218
t690,2,t690,802.0880611111111,7.248240390652218
t691,2,t691,802.0880611111111,7.248240390652218
t692,2,t692,802.0880611111111,7.248240390652218
t693,2,t693,802.0880611111111,7.248240390652218
t694,2,t694,802.0880611111111,7.248240390652218
t695,2,t695,802.0880611111111,7.24824039065222
t696,2,t696,802.0880611111111,7.24824039065222
t697,2,t697,802.0880611111111,7.24824039065222
t698,2,t698,802.0880611111111,7.24824039065222
t699,2,t699,802.0880611111111,7.24824039065222
t700,2,t700,802.0880611111111,7.24824039065222
t701,2,t701,802.0880611111111,7.24824039065222
t702,2,t702,802.0880611111111,7.24824039065222
t703,2,t703,802.0880611111111,7.24824039065222
t704,2,t704,802.0880611111111,7.24824039065222
t705,2,t705,802.0880611111111,7.24824039065222
t706,2,t706,802.0880611111111,7.24824039065222
t707,2,t707,802.0880611111111,7.24824039065222
t708,2,t708,802.0880611111111,7.24824039065222
t709,2,t709,802.0880611111111,7.24824039065222
t710,2,t710,802.0880611111111,7.24824039065222
t711,2,t711,802.0880611111111,7.24824039065222
t712,2,t712,802.0880611111111,7.24824039065222
t713,2,t713,802.0880611111111,7.24824039065222
t714,2,t714,802.0880611111111,7.24824039065222
t715,2,t715,802.0880611111111,7.24824039065222
t716,2,t716,802.0880611111111,7.24824039065222
t717,2,t717,802.0880611111111,7.24824039065222
t718,2,t718,802.0880611111111,7.24824039065222
t719,2,t719,802.0880611111111,7.24824039065222
t720,2,t720,802.0880611111111,7.24824039065222
t721,2,t721,802.0880611111111,7.24824039065222
t722,2,t722,802.0880611111111,7.24824039065222
t723,2,t723,802.0880611111111,7.24824039065222
t724,2,t724,802.0880611111111,7.24824039065222
t725,2,t725,802.0880611111111,7.24824039065222
t726,2,t726,802.0880611111111,7.24824039065222
t727,2,t727,802.0880611111111,7.24824039065222
t728,2,t728,802.0880611111111,7.24824039065222
t729,2,t729,802.0880611111111,7.24824039065222
t730,2,t730,802.0880611111111,7.24824039065222
t731,2,t731,802.0880611111111,7.24824039065222
t732,2,t732,802.0880611111111,7.24824039065222
t733,2,t733,802.0880611111111,7.24824039065222
t734,2,t734,802.0880611111111,7.24824039065222
t735,2,t735,802.0880611111111,7.24824039065222
t736,2,t736,802.0880611111111,7.24824039065222
t737,2,t737,802.0880611111111,7.24824039065222
t738,2,t738,802.0880611111111,7.24824039065222
t739,2,t739,802.0880611111111,7.24824039065222
t740,2,t740,802.0880611111111,7.24824039065222
t741,2,t741,802.0880611111111,7.24824039065222
t742,2,t742,802.0880611111111,7.24824039065222
t743,2,t743,802.0880611111111,7.24824039065222
t744,2,t744,802.0880611111111,7.24824039065222
t745,2,t745,802.0880611111111,7.24824039065222
t746,2,t746,802.0880611111111,7.24824039065222
t747,2,t747,802.0880611111111,7.24824039065222
t748,2,t748,802.0880611111111,7.24824039065222
t749,2,t749,802.0880611111111,7.24824039065222
t750,2,t750,802.0880611111111,7.24824039065222
t751,2,t751,802.0880611111111,7.24824039065222
t752,2,t752,802.0880611111111,7.24824039065222
t753,2,t753,802.0880611111111,7.24824039065222
t754,2,t754,802.0880611111111,7.24824039065222
t755,2,t755,802.0880611111111,7.24824039065222
t756,2,t756,802.0880611111111,7.248240390652223
t757,2,t757,802.0880611111111,7.248240390652223
t758,2,t758,802.0880611111111,7.248240390652223
t759,2,t759,802.0880611111111,7.248240390652223
t760,2,t760,802.0880611111111,7.248240390652223
t761,2,t761,802.0880611111111,7.248240390652223
t762,2,t762,802.0880611111111,7.248240390652223
t763,2,t763,802.0880611111111,7.248240390652223
t764,2,t764,802.0880611111111,7.248240390652223
t765,2,t765,802.0880611111111,7.248240390652223
t766,2,t766,802.0880611111111,7.248240390652223
t767,2,t767,802.0880611111111,7.248240390652223
t768,2,t768,802.0880611111111,7.248240390652223
t769,2,t769,802.0880611111111,7.248240390652223
t770,2,t770,802.0880611111111,7.248240390652223
t771,2,t771,802.0880611111111,7.248240390652223
t772,2,t772,802.0880611111111,7.248240390652223
t773,2,t773,802.0880611111111,7.248240390652223
t774,2,t774,802.0880611111111,7.248240390652223
t775,2,t775,802.0880611111111,7.248240390652223
t776,2,t776,802.0880611111111,7.248240390652223
t777,2,t777,802.0880611111111,7.248240390652223
t778,2,t778,802.0880611111111,7.248240390652223
t779,2,t779,802.0880611111111,7.248240390652223
t780,2,t780,802.0880611111111,7.248240390652223
t781,2,t781,802.0880611111111,7.248240390652223
t782,2,t782,802.0880611111111,7.248240390652223
t783,2,t783,802.0880611111111,7.248240390652223
t784,2,t784,802.0880611111111,7.248240390652223
t785,2,t785,802.0880611111111,7.248240390652223
t786,2,t786,802.0880611111111,7.248240390652223
t787,2,t787,802.0880611111111,7.248240390652223
t788,2,t788,802.0880611111111,7.248240390652223
t789,2,t789,802.0880611111111,7.248240390652223
t790,2,t790,802.0880611111111,7.248240390652223
t791,2,t791,802.0880611111111,7.248240390652223
t792,2,t792,802.0880611111111,7.248240390652223
t793,2,t793,802.0880611111111,7.248240390652223
t794,2,t794,802.0880611111111,7.248240390652223
t795,2,t795,802.0880611111111,7.248240390652223
t796,2,t796,802.0880611111111,7.248240390652223
t797,2,t797,802.0880611111111,7.248240390652223
t798,2,t798,802.0880611111111,7.248240390652223
t799,2,t799,802.0880611111111,7.248240390652223
t800,2,t800,802.0880611111111,7.248240390652223
t801,2,t801,802.0880611111111,7.248240390652223
t802,2,t802,802.0880611111111,7.248240390652223
t803,2,t803,802.0880611111111,7.248240390652223
t804,2,t804,802.0880611111111,7.248240390652223
t805,2,t805,802.0880611111111,7.248240390652223
t806,2,t806,802.0880611111111,7.248240390652223
t807,2,t807,802.0880611111111,7.248240390652223
t808,2,t808,802.0880611111111,7.248240390652223
t809,2,t809,802.0880611111111,7.248240390652223
t810,2,t810,802.0880611111111,7.248240390652223
t811,2,t811,802.0880611111111,7.248240390652223
t812,2,t812,802.0880611111111,7.248240390652223
t813,2,t813,802.0880611111111,7.248240390652223
t814,2,t814,802.0880611111111,7.248240390652223
t815,2,t815,802.0880611111111,7.248240390652223
t816,2,t816,802.0880611111111,7.248240390652223
t817,2,t817,802.0880611111111,7.248240390652223
t818,2,t818,802.0880611111111,7.248240390652223
t819,2,t819,802.0880611111111,7.248240390652223
t820,2,t820,802.0880611111111,7.248240390652223
t821,2,t821,802.0880611111111,7.248240390652223
t822,2,t822,802.0880611111111,7.248240390652223
t823,2,t823,802.0880611111111,7.248240390652223
t824,2,t824,802.0880611111111,7.248240390652223
t825,2,t825,802.0880611111111,7.248240390652223
t826,2,t826,802.0880611111111,7.248240390652223
t827,2,t827,802.0880611111111,7.248240390652223
t828,2,t828,802.0880611111111,7.248240390652223
t829,2,t829,802.0880611111111,7.248240390652223
t830,2,t830,802.0880611111111,7.248240390652223
t831,2,t831,802.0880611111111,7.248240390652223
t832,2,t832,802.0880611111111,7.248240390652223
t833,2,t833,802.0880611111111,7.248240390652223
t834,2,t834,802.0880611111111,7.248240390652223
t835,2,t835,802.0880611111111,7.248240390652223
t836,2,t836,802.0880611111111,7.248240390652223
t837,2,t837,802.0880611111111,7.248240390652223
t838,2,t838,802.0880611111111,7.248240390652223
t839,2,t839,802.0880611111111,7.248240390652223
t840,2,t840,802.0880611111111,7.248240390652223
t841,2,t841,802.0880611111111,7.248240390652223
t842,2,t842,802.0880611111111,7.248240390652223
t843,2,t843,802.0880611111111,7.248240390652223
t844,2,t844,802.0880611111111,7.248240390652223
t845,2,t845,802.0880611111111,7.248240390652223
t846,2,t846,802.0880611111111,7.248240390652223
t847,2,t847,802.0880611111111,7.248240390652223
t848,2,t848,802.0880611111111,7.248240390652223
t849,2,t849,802.0880611111111,7.248240390652223
t850,2,t850,802.0880611111111,7.248240390652223
t851,2,t851,802.0880611111111,7.248240390652223
t852,2,t852,802.0880611111111,7.248240390652223
t853,2,t853,802.0880611111111,7.248240390652223
t854,2,t854,802.0880611111111,7.248240390652223
t855,2,t855,802.0880611111111,7.248240390652223
t856,2,t856,802.0880611111111,7.248240390652223
t857,2,t857,802.0880611111111,7.248240390652223
t858,2,t858,802.0880611111111,7.248240390652223
t859,2,t859,802.0880611111111,7.248240390652223
t860,2,t860,802.0880611111111,7.248240390652223
t861,2,t861,802.0880611111111,7.248240390652223
t862,2,t862,802.0880611111111,7.248240390652223
t863,2,t863,802.0880611111111,7.248240390652223
t864,2,t864,802.0880611111111,7.248240390652223
t865,2,t865,802.0880611111111,7.248240390652223
t866,2,t866,802.0880611111111,7.248240390652223
t867,2,t867,802.0880611111111,7.248240390652223
t868,2,t868,802.0880611111111,7.248240390652223
t869,2,t869,802.0880611111111,7.248240390652223
t870,2,t870,802.0880611111111,7.248240390652223
t871,2,t871,802.0880611111111,7.248240390652223
t872,2,t872,802.0880611111111,7.248240390652223
t873,2,t873,802.0880611111111,7.248240390652223
t874,2,t874,802.0880611111111,7.248240390652223
t875,2,t875,802.0880611111111,7.248240390652223
t876,2,t876,802.0880611111111,7.248240390652223
t877,2,t877,802.0880611111111,7.248240390652223
t878,2,t878,802.0880611111111,7.248240390652223
t879,2,t879,802.0880611111111,7.248240390652223
t880,2,t880,802.0880611111111,7.248240390652223
t881,2,t881,802.0880611111111,7.248240390652223
t882,2,t882,802.0880611111111,7.248240390652223
t883,2,t883,802.0880611111111,7.248240390652223
t884,2,t884,802.0880611111111,7.248240390652223
t885,2,t885,802.0880611111111,7.248240390652223
t886,2,t886,802.0880611111111,7.248240390652223
t887,2,t887,802.0880611111111,7.248240390652223
t888,2,t888,802.0880611111111,7.248240390652223
t889,2,t889,802.0880611111111,7.248240390652223
t890,2,t890,802.0880611111111,7.248240390652223
t891,2,t891,802.0880611111111,7.248240390652223
t892,2,t892,802.0880611111111,7.248240390652223
t893,2,t893,802.0880611111111,7.248240390652223
t894,2,t894,802.0880611111111,7.248240390652223
t895,2,t895,802.0880611111111,7.248240390652223
t896,2,t896,802.0880611111111,7.248240390652223
t897,2,t897,802.0880611111111,7.248240390652223
t898,2,t898,802.0880611111111,7.248240390652223
t899,2,t899,802.0880611111111,7.248240390652223
t900,2,t900,802.0880611111111,7.248240390652223
t901,2,t901,802.0880611111111,7.248240390652223
t902,2,t902,802.0880611111111,7.248240390652223
t903,2,t903,802.0880611111111,7.248240390652223
t904,2,t904,802.0880611111111,7.248240390652223
t905,2,t905,802.0880611111111,7.248240390652223
t906,2,t906,802.0880611111111,7.248240390652223
t907,2,t907,802.0880611111111,7.248240390652223
t908,2,t908,802.0880611111111,7.248240390652223
t909,2,t909,802.0880611111111,7.248240390652223
t910,2,t910,802.0880611111111,7.248240390652223
t911,2,t911,802.0880611111111,7.248240390652223
t912,2,t912,802.0880611111111,7.248240390652223
t913,2,t913,802.0880611111111,7.248240390652223
t914,2,t914,802.0880611111111,7.248240390652223
t915,2,t915,802.0880611111111,7.248240390652223
t916,2,t916,802.0880611111111,7.248240390652223
t917,2,t917,802.0880611111111,7.248240390652223
t918,2,t918,802.0880611111111,7.248240390652223
t919,2,t919,802.0880611111111,7.248240390652223
t920,2,t920,802.0880611111111,7.248240390652223
t921,2,t921,802.0880611111111,7.248240390652223
t922,2,t922,802.0880611111111,7.248240390652223
t923,2,t923,802.0880611111111,7.248240390652223
t924,2,t924,802.0880611111111,7.248240390652223
t925,2,t925,802.0880611111111,7.248240390652223
t926,2,t926,802.0880611111111,7.248240390652223
t927,2,t927,802.0880611111111,7.248240390652223
t928,2,t928,802.0880611111111,7.248240390652223
t929,2,t929,802.0880611111111,7.248240390652223
t930,2,t930,802.0880611111111,7.248240390652223
t931,2,t931,802.0880611111111,7.248240390652223
t932,2,t932,802.0880611111111,7.248240390652223
t933,2,t933,802.0880611111111,7.248240390652223
t934,2,t934,802.0880611111111,7.248240390652223
t935,2,t935,802.0880611111111,7.248240390652223
t936,2,t936,802.0880611111111,7.248240390652223
t937,2,t937,802.0880611111111,7.248240390652223
t938,2,t938,802.0880611111111,7.248240390652223
t939,2,t939,802.0880611111111,7.248240390652223
t940,2,t940,802.0880611111111,7.248240390652223
t941,2,t941,802.0880611111111,7.248240390652223
t942,2,t942,802.0880611111111,7.248240390652223
t943,2,t943,802.0880611111111,7.248240390652223
t944,2,t944,802.0880611111111,7.248240390652223
t945,2,t945,802.0880611111111,7.248240390652223
t946,2,t946,802.0880611111111,7.248240390652223
t947,2,t947,802.0880611111111,7.248240390652223
t948,2,t948,802.0880611111111,7.248240390652223
t949,2,t949,802.0880611111111,7.248240390652223
t950,2,t950,802.0880611111111,7.248240390652223
t951,2,t951,802.0880611111111,7.248240390652223
t952,2,t952,802.0880611111111,7.248240390652223
t953,2,t953,802.0880611111111,7.248240390652223
t954,2,t954,802.0880611111111,7.248240390652223
t955,2,t955,802.0880611111111,7.248240390652223
t956,2,t956,802.0880611111111,7.248240390652223
t957,2,t957,802.0880611111111,7.248240390652223
t958,2,t958,802.0880611111111,7.248240390652223
t959,2,t959,802.0880611111111,7.248240390652223
t960,2,t960,802.0880611111111,7.248240390652223
t961,2,t961,802.0880611111111,7.248240390652223
t962,2,t962,802.0880611111111,7.248240390652223
t963,2,t963,802.0880611111111,7.248240390652223
t964,2,t964,802.0880611111111,7.248240390652223
t965,2,t965,802.0880611111111,7.248240390652223
t966,2,t966,802.0880611111111,7.248240390652223
t967,2,t967,802.0880611111111,7.248240390652223
t968,2,t968,802.0880611111111,7.248240390652223
t969,2,t969,802.0880611111111,7.248240390652223
t970,2,t970,802.0880611111111,7.248240390652223
t971,2,t971,802.0880611111111,7.248240390652223
t972,2,t972,802.0880611111111,7.248240390652223
t973,2,t973,802.0880611111111,7.248240390652223
t974,2,t974,802.0880611111111,7.248240390652223
t975,2,t975,802.0880611111111,7.248240390652223
t976,2,t976,802.0880611111111,7.248240390652223
t977,2,t977,802.0880611111111,7.248240390652223
t978,2,t978,802.0880611111111,7.248240390652223
t979,2,t979,802.0880611111111,7.248240390652223
t980,2,t980,802.0880611111111,7.248240390652223
t981,2,t981,802.0880611111111,7.248240390652223
t982,2,t982,802.0880611111111,7.248240390652223
t983,2,t983,802.0880611111111,7.248240390652223
t984,2,t984,802.0880611111111,7.248240390652223
t985,2,t985,802.0880611111111,7.248240390652223
t986,2,t986,802.0880611111111,7.248240390652223
t987,2,t987,802.0880611111111,7.248240390652223
t988,2,t988,802.0880611111111,7.248240390652223
t989,2,t989,802.0880611111111,7.248240390652223
